Description	Target	Measure	E11	E10	E01
["""1817"""]	[target]	1.0	13.0	0.0	5491.0
["""374"""]	[target]	1.0	14.0	0.0	5490.0
["""3299"""]	[target]	1.0	11.0	0.0	5493.0
["""2460"""]	[target]	1.0	19.0	0.0	5485.0
["""3008"""]	[target]	1.0	15.0	0.0	5489.0
["""3812"""]	[target]	1.0	15.0	0.0	5489.0
["""1487"""]	[target]	1.0	17.0	0.0	5487.0
["""4196"""]	[target]	1.0	19.0	0.0	5485.0
["""4356"""]	[target]	1.0	12.0	0.0	5492.0
["""355"""]	[target]	1.0	36.0	0.0	5468.0
["""3837"""]	[target]	1.0	14.0	0.0	5490.0
["""3078"""]	[target]	1.0	59.0	0.0	5445.0
["""1016"""]	[target]	1.0	11.0	0.0	5493.0
["""2982"""]	[target]	1.0	26.0	0.0	5478.0
["""3040"""]	[target]	1.0	90.0	0.0	5414.0
["""3241"""]	[target]	1.0	22.0	0.0	5482.0
["""2346"""]	[target]	1.0	12.0	0.0	5492.0
["""937"""]	[target]	1.0	11.0	0.0	5493.0
["""2647"""]	[target]	1.0	41.0	0.0	5463.0
["""3926"""]	[target]	1.0	11.0	0.0	5493.0
["""2196"""]	[target]	1.0	19.0	0.0	5485.0
["""3771"""]	[target]	1.0	51.0	0.0	5453.0
["""1594"""]	[target]	1.0	11.0	0.0	5493.0
["""1634"""]	[target]	1.0	12.0	0.0	5492.0
["""694"""]	[target]	1.0	11.0	0.0	5493.0
["""4062"""]	[target]	1.0	20.0	0.0	5484.0
["""1974"""]	[target]	1.0	24.0	0.0	5480.0
["""2206"""]	[target]	1.0	12.0	0.0	5492.0
["""4270"""]	[target]	1.0	36.0	0.0	5468.0
["""1843"""]	[target]	1.0	13.0	0.0	5491.0
["""1959"""]	[target]	1.0	15.0	0.0	5489.0
["""4454"""]	[target]	1.0	38.0	0.0	5466.0
["""1061"""]	[target]	1.0	11.0	0.0	5493.0
["""2326"""]	[target]	1.0	15.0	0.0	5489.0
["""3437"""]	[target]	1.0	39.0	0.0	5465.0
["""2453"""]	[target]	1.0	10.0	0.0	5494.0
["""4102"""]	[target]	1.0	25.0	0.0	5479.0
["""4410"""]	[target]	1.0	14.0	0.0	5490.0
["""1548"""]	[target]	1.0	16.0	0.0	5488.0
["""467"""]	[target]	1.0	14.0	0.0	5490.0
["""3636"""]	[target]	1.0	39.0	0.0	5465.0
["""3810"""]	[target]	1.0	12.0	0.0	5492.0
["""63"""]	[target]	1.0	16.0	0.0	5488.0
["""1241"""]	[target]	1.0	24.0	0.0	5480.0
["""724"""]	[target]	1.0	12.0	0.0	5492.0
["""3565"""]	[target]	1.0	19.0	0.0	5485.0
["""211"""]	[target]	1.0	13.0	0.0	5491.0
["""2262"""]	[target]	0.9887640449438202	88.0	1.0	5416.0
["""2177"""]	[target]	0.9818181818181818	108.0	2.0	5396.0
["""1186"""]	[target]	0.9777777777777777	44.0	1.0	5460.0
